Code_ATC3,Libelle_ATC3,Taux_de_remboursement,date,Base_de_remboursement,Montant_remboursé,Nombre_de_boites_remboursées
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2023-03-01,306223.31,306223.31,111446
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2023-04-01,270316.73,270316.73,97846
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2023-05-01,303428.36,303428.36,107410
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2023-06-01,329256.31,329256.31,115332
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2023-07-01,311587.21,311587.21,107347
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2023-08-01,287922.49,287922.49,98050
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2023-09-01,288798.27,288798.27,101971
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2023-10-01,309381.66,309381.66,109154
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2023-11-01,282060.1,282060.1,100196
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2023-12-01,276462.06,276462.06,98484
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2024-01-01,297307.11,297307.11,104961
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2024-02-01,272244.65,272244.65,98298
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2024-03-01,275095.33,275095.33,98423
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2024-04-01,292656.57,292656.57,102244
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2024-05-01,286468.67,286468.67,98078
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2024-06-01,285027.09,285027.09,96423
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2024-07-01,322840.44,322840.44,108036
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2024-08-01,248026.93,248026.93,83660
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2024-09-01,274795.26,274795.26,95233
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2024-10-01,306386.93,306386.93,106574
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2024-11-01,259755.01,259755.01,91778
A01A,PREPARATIONS STOMATOLOGIQUES,100%,2024-12-01,286539.13,286539.13,99951
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2021-01-01,3401841.49,646362.38,1660619
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2021-02-01,3700320.4,693546.69,1783043
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2021-03-01,4271332.82,801827.63,2040896
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2021-04-01,3877887.0,726598.44,1849104
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2021-05-01,3427809.17,642238.55,1640683
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2021-06-01,4067769.51,761943.27,1934463
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2021-07-01,3675696.36,695248.32,1735210
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2021-08-01,2779001.03,543915.17,1283852
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2021-09-01,3687258.57,697291.17,1736026
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2021-10-01,3846740.03,725504.82,1811920
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2021-11-01,3764779.75,709893.67,1769467
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2021-12-01,3803016.87,717082.59,1783148
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2022-01-01,3389075.87,636178.81,1589681
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2022-02-01,3581167.18,666239.55,1682095
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2022-03-01,4144419.62,779327.57,1979229
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2022-04-01,3452429.34,654237.18,1679685
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2022-05-01,3711024.06,702597.2,1804771
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2022-06-01,3615010.36,692430.6,1750727
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2022-07-01,3361645.67,642580.33,1626700
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2022-08-01,2683455.08,531140.94,1271185
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2022-09-01,3617527.55,682946.56,1756081
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2022-10-01,3649586.52,693072.36,1767142
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2022-11-01,3596576.33,693927.47,1730558
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2022-12-01,3610691.02,688809.47,1742919
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2023-01-01,3566119.85,674950.14,1727366
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2023-02-01,3284295.37,580910.23,1612722
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2023-03-01,3701065.38,626647.42,1831252
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2023-04-01,3111765.88,547690.7,1527887
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2023-05-01,3347665.8,591236.73,1636637
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2023-06-01,3682249.89,673948.3,1785842
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2023-07-01,3366507.52,634466.8,1625651
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2023-08-01,2579692.09,477335.47,1233574
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2023-09-01,3317895.04,568078.05,1631479
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2023-10-01,3685351.57,613951.56,1817916
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2023-11-01,3352892.82,553597.32,1654461
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2023-12-01,3233632.41,528035.45,1597638
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2024-01-01,3280675.41,532343.93,1622068
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2024-02-01,3422349.9,550561.88,1694779
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2024-03-01,3333917.11,538315.25,1647738
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2024-04-01,3452121.95,562581.2,1697888
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2024-05-01,3099286.12,507205.73,1522058
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2024-06-01,3235129.39,528663.11,1588469
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2024-07-01,3605147.81,594620.03,1761317
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2024-08-01,2239281.58,370602.38,1081306
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2024-09-01,3203579.33,518257.94,1576853
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2024-10-01,3673263.55,591531.82,1808341
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2024-11-01,3121815.16,503110.94,1533954
A01A,PREPARATIONS STOMATOLOGIQUES,non à 100%,2024-12-01,3298945.43,530322.41,1619900
A02A,ANTIACIDES,100%,2021-01-01,96160.72,96160.72,29435
A02A,ANTIACIDES,100%,2021-02-01,91569.08,91569.08,28021
A02A,ANTIACIDES,100%,2021-03-01,103451.94,103451.94,31632
A02A,ANTIACIDES,100%,2021-04-01,94018.86,94018.86,28612
A02A,ANTIACIDES,100%,2021-05-01,86571.65,86571.65,26248
A02A,ANTIACIDES,100%,2021-06-01,97886.56,97886.56,29620
A02A,ANTIACIDES,100%,2021-07-01,91008.48,91008.48,27562
A02A,ANTIACIDES,100%,2021-08-01,84193.49,84193.49,25576
A02A,ANTIACIDES,100%,2021-09-01,86503.47,86503.47,26367
A02A,ANTIACIDES,100%,2021-10-01,87467.3,87467.3,26633
A02A,ANTIACIDES,100%,2021-11-01,89365.34,89365.34,27305
A02A,ANTIACIDES,100%,2021-12-01,94368.92,94368.92,28949
A02A,ANTIACIDES,100%,2022-01-01,88102.65,88102.65,26868
A02A,ANTIACIDES,100%,2022-02-01,87178.1,87178.1,26668
A02A,ANTIACIDES,100%,2022-03-01,100171.97,100171.97,30556
A02A,ANTIACIDES,100%,2022-04-01,87456.7,87456.7,26773
A02A,ANTIACIDES,100%,2022-05-01,93861.2,93861.2,28661
A02A,ANTIACIDES,100%,2022-06-01,91071.47,91071.47,27727
A02A,ANTIACIDES,100%,2022-07-01,83794.09,83794.09,25394
A02A,ANTIACIDES,100%,2022-08-01,83592.03,83592.03,25525
A02A,ANTIACIDES,100%,2022-09-01,87835.3,87835.3,26573
A02A,ANTIACIDES,100%,2022-10-01,86043.96,86043.96,25931
A02A,ANTIACIDES,100%,2022-11-01,88992.57,88992.57,26728
A02A,ANTIACIDES,100%,2022-12-01,89577.04,89577.04,27067
A02A,ANTIACIDES,100%,2023-01-01,91944.72,91944.72,27675
A02A,ANTIACIDES,100%,2023-02-01,80837.16,80837.16,24226
A02A,ANTIACIDES,100%,2023-03-01,89518.91,89518.91,26325
A02A,ANTIACIDES,100%,2023-04-01,74280.76,74280.76,21327
A02A,ANTIACIDES,100%,2023-05-01,89459.13,89459.13,26726
A02A,ANTIACIDES,100%,2023-06-01,91050.63,91050.63,26980
A02A,ANTIACIDES,100%,2023-07-01,79637.65,79637.65,23380
A02A,ANTIACIDES,100%,2023-08-01,77012.54,77012.54,22077
A02A,ANTIACIDES,100%,2023-09-01,78380.35,78380.35,22918
A02A,ANTIACIDES,100%,2023-10-01,88353.86,88353.86,26183
A02A,ANTIACIDES,100%,2023-11-01,83868.47,83868.47,24555
A02A,ANTIACIDES,100%,2023-12-01,80930.4,80930.4,23226
A02A,ANTIACIDES,100%,2024-01-01,98473.57,98473.57,25099
A02A,ANTIACIDES,100%,2024-02-01,135938.65,135938.65,25687
A02A,ANTIACIDES,100%,2024-03-01,185961.48,185961.48,25901
A02A,ANTIACIDES,100%,2024-04-01,270440.97,270440.97,29746
A02A,ANTIACIDES,100%,2024-05-01,317114.31,317114.31,31213
A02A,ANTIACIDES,100%,2024-06-01,347818.76,347818.76,30603
A02A,ANTIACIDES,100%,2024-07-01,466733.44,466733.44,38097
A02A,ANTIACIDES,100%,2024-08-01,436537.49,436537.49,33727
A02A,ANTIACIDES,100%,2024-09-01,489897.92,489897.92,36903
A02A,ANTIACIDES,100%,2024-10-01,588802.64,588802.64,42768
A02A,ANTIACIDES,100%,2024-11-01,552047.66,552047.66,39254
A02A,ANTIACIDES,100%,2024-12-01,613095.31,613095.31,43088
A02A,ANTIACIDES,non à 100%,2021-01-01,730169.07,112001.96,217630
A02A,ANTIACIDES,non à 100%,2021-02-01,723854.49,110896.87,215451
A02A,ANTIACIDES,non à 100%,2021-03-01,799384.15,122338.02,237457
A02A,ANTIACIDES,non à 100%,2021-04-01,708856.26,108484.03,210667
A02A,ANTIACIDES,non à 100%,2021-05-01,648016.77,99309.43,191916
A02A,ANTIACIDES,non à 100%,2021-06-01,711613.3,108777.76,210109
A02A,ANTIACIDES,non à 100%,2021-07-01,636317.04,97241.23,188522
A02A,ANTIACIDES,non à 100%,2021-08-01,581980.34,89015.34,173010
A02A,ANTIACIDES,non à 100%,2021-09-01,643429.59,98597.51,190552
A02A,ANTIACIDES,non à 100%,2021-10-01,651487.39,99707.69,193611
A02A,ANTIACIDES,non à 100%,2021-11-01,665137.82,101712.31,198664
A02A,ANTIACIDES,non à 100%,2021-12-01,703934.15,107813.6,211014
A02A,ANTIACIDES,non à 100%,2022-01-01,643062.7,98513.9,193157
A02A,ANTIACIDES,non à 100%,2022-02-01,646271.01,98842.37,192680
A02A,ANTIACIDES,non à 100%,2022-03-01,753307.59,115179.97,224451
A02A,ANTIACIDES,non à 100%,2022-04-01,635210.32,97104.74,189298
A02A,ANTIACIDES,non à 100%,2022-05-01,665047.47,101592.75,197821
A02A,ANTIACIDES,non à 100%,2022-06-01,634663.87,97135.69,188352
A02A,ANTIACIDES,non à 100%,2022-07-01,584552.88,89403.42,172445
A02A,ANTIACIDES,non à 100%,2022-08-01,566333.62,86445.79,168149
A02A,ANTIACIDES,non à 100%,2022-09-01,632722.84,96781.81,186239
A02A,ANTIACIDES,non à 100%,2022-10-01,628075.85,96109.76,185351
A02A,ANTIACIDES,non à 100%,2022-11-01,646859.31,98869.2,191365
A02A,ANTIACIDES,non à 100%,2022-12-01,644427.9,98649.12,191335
A02A,ANTIACIDES,non à 100%,2023-01-01,674816.92,103276.03,199915
A02A,ANTIACIDES,non à 100%,2023-02-01,595005.82,90981.85,175157
A02A,ANTIACIDES,non à 100%,2023-03-01,672031.19,102695.31,193807
A02A,ANTIACIDES,non à 100%,2023-04-01,545420.84,83531.48,153292
A02A,ANTIACIDES,non à 100%,2023-05-01,627906.53,95441.49,183556
A02A,ANTIACIDES,non à 100%,2023-06-01,628287.83,96175.38,182897
A02A,ANTIACIDES,non à 100%,2023-07-01,551439.99,84277.35,158189
A02A,ANTIACIDES,non à 100%,2023-08-01,515718.69,78853.34,144277
A02A,ANTIACIDES,non à 100%,2023-09-01,565184.5,86453.66,161574
A02A,ANTIACIDES,non à 100%,2023-10-01,635869.04,97161.67,184730
A02A,ANTIACIDES,non à 100%,2023-11-01,600517.13,91872.46,172810
A02A,ANTIACIDES,non à 100%,2023-12-01,585058.14,89462.56,165056
A02A,ANTIACIDES,non à 100%,2024-01-01,608951.86,93423.55,175729
A02A,ANTIACIDES,non à 100%,2024-02-01,604463.85,94696.83,175227
A02A,ANTIACIDES,non à 100%,2024-03-01,547379.44,87501.44,156800
A02A,ANTIACIDES,non à 100%,2024-04-01,554870.94,91476.32,157401
A02A,ANTIACIDES,non à 100%,2024-05-01,538852.12,90122.82,152094
A02A,ANTIACIDES,non à 100%,2024-06-01,509253.84,87899.17,141455
A02A,ANTIACIDES,non à 100%,2024-07-01,568281.58,99995.47,156994
A02A,ANTIACIDES,non à 100%,2024-08-01,481194.88,86467.26,133116
A02A,ANTIACIDES,non à 100%,2024-09-01,543055.59,98273.14,148406
A02A,ANTIACIDES,non à 100%,2024-10-01,621288.76,114288.15,169656
A02A,ANTIACIDES,non à 100%,2024-11-01,552619.29,102224.8,151105
A02A,ANTIACIDES,non à 100%,2024-12-01,602313.96,113550.83,163897
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2021-01-01,11208448.53,11208448.53,2450356
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2021-02-01,10578155.85,10578155.85,2324895
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2021-03-01,12455051.36,12455051.36,2738686
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2021-04-01,11637956.98,11637956.98,2557087
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2021-05-01,10887752.93,10887752.93,2390190
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2021-06-01,12244617.77,12244617.77,2689294
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2021-07-01,11766129.94,11766129.94,2579437
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2021-08-01,11541992.08,11541992.08,2526853
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2021-09-01,11557028.09,11557028.09,2538608
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2021-10-01,11404604.11,11404604.11,2505983
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2021-11-01,12052789.54,12052789.54,2647861
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2021-12-01,12298602.55,12298602.55,2699561
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2022-01-01,11324588.21,11324588.21,2487903
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2022-02-01,11127026.65,11127026.65,2445013
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2022-03-01,12961429.3,12961429.3,2866621
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2022-04-01,10623170.25,10623170.25,2523006
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2022-05-01,11456890.82,11456890.82,2727059
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2022-06-01,10769020.57,10769020.57,2674951
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2022-07-01,9996332.98,9996332.98,2550565
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2022-08-01,10249074.33,10249074.33,2645974
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2022-09-01,10066442.8,10066442.8,2607644
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2022-10-01,9862571.06,9862571.06,2562869
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2022-11-01,10272827.61,10272827.61,2666805
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2022-12-01,10382087.1,10382087.1,2696079
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2023-01-01,10617522.08,10617522.08,2761108
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2023-02-01,9441810.31,9441810.31,2454295
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2023-03-01,10762064.78,10762064.78,2798524
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2023-04-01,9410491.48,9410491.48,2444737
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2023-05-01,10627628.73,10627628.73,2762853
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2023-06-01,10745625.41,10745625.41,2794086
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2023-07-01,10008972.18,10008972.18,2598513
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2023-08-01,10308766.13,10308766.13,2669326
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2023-09-01,9670521.46,9670521.46,2493042
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2023-10-01,10582108.35,10582108.35,2730311
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2023-11-01,10035025.82,10035025.82,2587750
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2023-12-01,9958013.65,9958013.65,2568769
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2024-01-01,10860853.97,10860853.97,2802884
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2024-02-01,9931114.34,9931114.34,2561604
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2024-03-01,9999752.72,9999752.72,2577555
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2024-04-01,10300447.23,10300447.23,2713876
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2024-05-01,10105901.93,10105901.93,2657791
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2024-06-01,9365205.89,9365205.89,2453690
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2024-07-01,10810465.15,10810465.15,2819698
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2024-08-01,9342063.25,9342063.25,2434844
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2024-09-01,9480555.97,9480555.97,2475162
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2024-10-01,10717932.01,10717932.01,2785474
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2024-11-01,9634591.57,9634591.57,2488005
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),100%,2024-12-01,10672249.83,10672249.83,2736446
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),non à 100%,2021-01-01,21939023.41,13118267.52,5290420
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),non à 100%,2021-02-01,21050487.36,12583516.74,5101662
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),non à 100%,2021-03-01,24546124.18,14691323.09,5946368
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),non à 100%,2021-04-01,22433796.22,13441633.15,5429181
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),non à 100%,2021-05-01,20856221.95,12501967.28,5038293
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),non à 100%,2021-06-01,23406253.03,14030349.69,5657442
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),non à 100%,2021-07-01,22070262.69,13253616.82,5315949
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),non à 100%,2021-08-01,20992336.23,12620045.34,5068216
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),non à 100%,2021-09-01,21838744.47,13094575.23,5310585
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),non à 100%,2021-10-01,21985862.82,13166214.75,5348000
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),non à 100%,2021-11-01,23017046.98,13760440.01,5598878
A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),non à 100%,2021-12-01,23712857.41,14167674.69,5761491
